region_id,시도명,시군구명,행정동명,가격_기준월,실거래가,서울평균_실거래가,실거래가_서울평균대비율,실거래가_서울평균대비금액,전세가,서울평균_전세가,전세가_서울평균대비율,전세가_서울평균대비금액,거래량,거래량_해석주의,생활인구_기준월,생활인구,주민등록인구,세대수,안전_기준일자,안심시설수,유흥시설수,CCTV수,경찰시설수,안전_매핑방법,안전_데이터출처,가격_데이터여부,생활인구_데이터여부,안전_데이터여부
1129072500,서울특별시,성북구,월곡2동,2025-12,18236.06,25429.86,-28.29,-7193.8,39491.13,44824.13,-11.9,-5333.0,55.0,False,2026-05,22031.77,,,2026-06-17,0,3,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1129076000,서울특별시,성북구,장위1동,2026-01,22000.0,33950.07,-35.2,-11950.07,22000.0,53048.43,-58.53,-31048.43,0.33,True,2026-05,19426.23,,,2026-06-17,0,3,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1129077000,서울특별시,성북구,장위2동,2026-01,22000.0,33950.07,-35.2,-11950.07,22000.0,53048.43,-58.53,-31048.43,0.33,True,2026-05,14399.61,,,2026-06-17,0,4,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1129078000,서울특별시,성북구,장위3동,2026-01,22000.0,33950.07,-35.2,-11950.07,22000.0,53048.43,-58.53,-31048.43,0.33,True,2026-05,10646.2,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1129062000,서울특별시,성북구,정릉1동,2026-01,43000.0,33950.07,26.66,9049.93,55000.0,53048.43,3.68,1951.57,0.83,True,2026-05,12460.72,,,2026-06-17,0,1,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1129063000,서울특별시,성북구,정릉2동,2026-01,55000.0,33950.07,62.0,21049.93,55000.0,53048.43,3.68,1951.57,0.17,True,2026-05,17644.28,,,2026-06-17,0,2,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1129064000,서울특별시,성북구,정릉3동,2025-12,13032.05,25429.86,-48.75,-12397.81,32945.93,44824.13,-26.5,-11878.2,52.5,False,2026-05,17534.73,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1129065000,서울특별시,성북구,정릉4동,2025-12,13032.05,25429.86,-48.75,-12397.81,32945.93,44824.13,-26.5,-11878.2,52.5,False,2026-05,16577.31,,,2026-06-17,0,1,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1129070500,서울특별시,성북구,종암동,2025-12,20556.29,25429.86,-19.16,-4873.57,47593.68,44824.13,6.18,2769.55,101.0,False,2026-05,39328.23,,,2026-06-17,0,5,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1171063100,서울특별시,송파구,가락1동,2025-12,35487.07,25429.86,39.55,10057.21,68706.24,44824.13,53.28,23882.11,140.0,False,2026-05,27980.4,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1171063200,서울특별시,송파구,가락2동,2025-12,35487.07,25429.86,39.55,10057.21,68706.24,44824.13,53.28,23882.11,140.0,False,2026-05,21499.76,,,2026-06-17,0,4,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1171062000,서울특별시,송파구,가락본동,2025-12,35487.07,25429.86,39.55,10057.21,68706.24,44824.13,53.28,23882.11,140.0,False,2026-05,40071.6,,,2026-06-17,0,70,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1171053100,서울특별시,송파구,거여1동,2025-12,34864.51,25429.86,37.1,9434.65,52747.95,44824.13,17.68,7923.82,61.33,False,2026-05,12880.47,,,2026-06-17,0,6,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1171053200,서울특별시,송파구,거여2동,2025-12,34864.51,25429.86,37.1,9434.65,52747.95,44824.13,17.68,7923.82,61.33,False,2026-05,16022.22,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1171054000,서울특별시,송파구,마천1동,2025-12,13088.43,25429.86,-48.53,-12341.43,22251.39,44824.13,-50.36,-22572.74,37.0,False,2026-05,11460.78,,,2026-06-17,0,2,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1171055000,서울특별시,송파구,마천2동,2025-12,13088.43,25429.86,-48.53,-12341.43,22251.39,44824.13,-50.36,-22572.74,37.0,False,2026-05,12243.71,,,2026-06-17,0,2,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1171064100,서울특별시,송파구,문정1동,2025-12,25409.08,25429.86,-0.08,-20.78,49882.68,44824.13,11.29,5058.55,138.67,False,2026-05,21417.51,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1171064200,서울특별시,송파구,문정2동,2025-12,28296.86,25429.86,11.27,2867.0,45379.01,44824.13,1.24,554.88,373.0,False,2026-05,42111.22,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1171056100,서울특별시,송파구,방이1동,2026-01,20000.0,33950.07,-41.09,-13950.07,,53048.43,,,0.33,True,2026-05,16519.27,,,2026-06-17,0,5,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1171056200,서울특별시,송파구,방이2동,2026-01,20000.0,33950.07,-41.09,-13950.07,,53048.43,,,0.33,True,2026-05,38038.83,,,2026-06-17,0,48,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1171061000,서울특별시,송파구,삼전동,2025-12,15819.33,25429.86,-37.79,-9610.53,26181.74,44824.13,-41.59,-18642.39,175.0,False,2026-05,27107.13,,,2026-06-17,0,8,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1171060000,서울특별시,송파구,석촌동,2025-12,14131.0,25429.86,-44.43,-11298.86,26294.54,44824.13,-41.34,-18529.59,200.0,False,2026-05,26513.7,,,2026-06-17,0,24,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1171058000,서울특별시,송파구,송파1동,2025-12,24698.09,25429.86,-2.88,-731.77,46876.41,44824.13,4.58,2052.28,107.5,False,2026-05,24827.77,,,2026-06-17,0,13,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1171059000,서울특별시,송파구,송파2동,2025-12,24698.09,25429.86,-2.88,-731.77,46876.41,44824.13,4.58,2052.28,107.5,False,2026-05,18294.6,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1171057000,서울특별시,송파구,오금동,2025-12,35406.91,25429.86,39.23,9977.05,50250.31,44824.13,12.11,5426.18,89.0,False,2026-05,34631.44,,,2026-06-17,0,5,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1171056600,서울특별시,송파구,오륜동,2026-01,20000.0,33950.07,-41.09,-13950.07,,53048.43,,,0.33,True,2026-05,24096.82,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1171064700,서울특별시,송파구,위례동,2025-12,31013.62,25429.86,21.96,5583.76,45424.94,44824.13,1.34,600.81,295.67,False,2026-05,47695.58,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1171067000,서울특별시,송파구,잠실2동,2026-01,33000.0,33950.07,-2.8,-950.07,33000.0,53048.43,-37.79,-20048.43,0.25,True,2026-05,36508.66,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1171068000,서울특별시,송파구,잠실3동,2026-01,33000.0,33950.07,-2.8,-950.07,33000.0,53048.43,-37.79,-20048.43,0.25,True,2026-05,47589.12,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1171069000,서울특별시,송파구,잠실4동,2025-12,73150.56,25429.86,187.66,47720.7,91892.04,44824.13,105.01,47067.91,86.0,False,2026-05,27391.88,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1171071000,서울특별시,송파구,잠실6동,2025-12,73150.56,25429.86,187.66,47720.7,91892.04,44824.13,105.01,47067.91,86.0,False,2026-05,38952.12,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1171072000,서울특별시,송파구,잠실7동,2026-01,33000.0,33950.07,-2.8,-950.07,33000.0,53048.43,-37.79,-20048.43,0.25,True,2026-05,10612.94,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1171065000,서울특별시,송파구,잠실본동,2026-01,33000.0,33950.07,-2.8,-950.07,33000.0,53048.43,-37.79,-20048.43,0.25,True,2026-05,33317.32,,,2026-06-17,0,17,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1171064600,서울특별시,송파구,장지동,2025-12,28296.86,25429.86,11.27,2867.0,45379.01,44824.13,1.24,554.88,373.0,False,2026-05,30286.12,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1171051000,서울특별시,송파구,풍납1동,2026-01,76650.0,33950.07,125.77,42699.93,76650.0,53048.43,44.49,23601.57,0.5,True,2026-05,12819.87,,,2026-06-17,0,2,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1171052000,서울특별시,송파구,풍납2동,2026-01,76650.0,33950.07,125.77,42699.93,76650.0,53048.43,44.49,23601.57,0.5,True,2026-05,31986.84,,,2026-06-17,0,3,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1147051000,서울특별시,양천구,목1동,2026-01,96500.0,33950.07,184.24,62549.93,113000.0,53048.43,113.01,59951.57,0.4,True,2026-05,38130.99,,,2026-06-17,0,2,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1147052000,서울특별시,양천구,목2동,2026-01,96500.0,33950.07,184.24,62549.93,113000.0,53048.43,113.01,59951.57,0.4,True,2026-05,19360.94,,,2026-06-17,0,1,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1147053000,서울특별시,양천구,목3동,2026-01,96500.0,33950.07,184.24,62549.93,113000.0,53048.43,113.01,59951.57,0.4,True,2026-05,17812.32,,,2026-06-17,0,4,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1147054000,서울특별시,양천구,목4동,2026-01,96500.0,33950.07,184.24,62549.93,113000.0,53048.43,113.01,59951.57,0.4,True,2026-05,17099.03,,,2026-06-17,0,3,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1147055000,서울특별시,양천구,목5동,2026-01,96500.0,33950.07,184.24,62549.93,113000.0,53048.43,113.01,59951.57,0.4,True,2026-05,40534.22,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1147056000,서울특별시,양천구,신월1동,2025-12,17007.81,25429.86,-33.12,-8422.05,28661.8,44824.13,-36.06,-16162.33,36.71,False,2026-05,13704.93,,,2026-06-17,0,2,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1147057000,서울특별시,양천구,신월2동,2025-12,17007.81,25429.86,-33.12,-8422.05,28661.8,44824.13,-36.06,-16162.33,36.71,False,2026-05,11322.96,,,2026-06-17,0,1,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1147058000,서울특별시,양천구,신월3동,2025-12,17007.81,25429.86,-33.12,-8422.05,28661.8,44824.13,-36.06,-16162.33,36.71,False,2026-05,12015.61,,,2026-06-17,0,1,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1147059000,서울특별시,양천구,신월4동,2025-12,17007.81,25429.86,-33.12,-8422.05,28661.8,44824.13,-36.06,-16162.33,36.71,False,2026-05,10972.22,,,2026-06-17,0,3,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1147060000,서울특별시,양천구,신월5동,2025-12,17007.81,25429.86,-33.12,-8422.05,28661.8,44824.13,-36.06,-16162.33,36.71,False,2026-05,10871.4,,,2026-06-17,0,2,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1147061000,서울특별시,양천구,신월6동,2025-12,17007.81,25429.86,-33.12,-8422.05,28661.8,44824.13,-36.06,-16162.33,36.71,False,2026-05,3469.36,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1147061100,서울특별시,양천구,신월7동,2025-12,17007.81,25429.86,-33.12,-8422.05,28661.8,44824.13,-36.06,-16162.33,36.71,False,2026-05,14004.92,,,2026-06-17,0,4,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1147062000,서울특별시,양천구,신정1동,2026-01,84000.0,33950.07,147.42,50049.93,84000.0,53048.43,58.35,30951.57,0.5,True,2026-05,15910.0,,,2026-06-17,0,9,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1147063000,서울특별시,양천구,신정2동,2026-01,84000.0,33950.07,147.42,50049.93,84000.0,53048.43,58.35,30951.57,0.5,True,2026-05,13885.97,,,2026-06-17,0,4,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1147064000,서울특별시,양천구,신정3동,2026-01,84000.0,33950.07,147.42,50049.93,84000.0,53048.43,58.35,30951.57,0.5,True,2026-05,36841.64,,,2026-06-17,0,8,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1147065000,서울특별시,양천구,신정4동,2026-01,84000.0,33950.07,147.42,50049.93,84000.0,53048.43,58.35,30951.57,0.5,True,2026-05,31779.1,,,2026-06-17,0,13,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1147067000,서울특별시,양천구,신정6동,2026-01,84000.0,33950.07,147.42,50049.93,84000.0,53048.43,58.35,30951.57,0.5,True,2026-05,18306.01,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1147068000,서울특별시,양천구,신정7동,2026-01,84000.0,33950.07,147.42,50049.93,84000.0,53048.43,58.35,30951.57,0.5,True,2026-05,19453.21,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1156055000,서울특별시,영등포구,당산1동,2026-01,19500.0,33950.07,-42.56,-14450.07,,53048.43,,,1.0,True,2026-05,23369.76,,,2026-06-17,0,33,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1156056000,서울특별시,영등포구,당산2동,2025-12,27882.07,25429.86,9.64,2452.21,57908.02,44824.13,29.19,13083.89,247.0,False,2026-05,45327.58,,,2026-06-17,0,9,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1156070000,서울특별시,영등포구,대림1동,2025-12,9920.96,25429.86,-60.99,-15508.9,33852.43,44824.13,-24.48,-10971.7,57.5,False,2026-05,14244.41,,,2026-06-17,0,6,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1156071000,서울특별시,영등포구,대림2동,2025-12,9920.96,25429.86,-60.99,-15508.9,33852.43,44824.13,-24.48,-10971.7,57.5,False,2026-05,16537.99,,,2026-06-17,0,4,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1156072000,서울특별시,영등포구,대림3동,2025-12,9920.96,25429.86,-60.99,-15508.9,33852.43,44824.13,-24.48,-10971.7,57.5,False,2026-05,22833.24,,,2026-06-17,0,7,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1156058500,서울특별시,영등포구,도림동,2025-12,15876.56,25429.86,-37.57,-9553.3,36873.29,44824.13,-17.74,-7950.84,70.0,False,2026-05,14657.37,,,2026-06-17,0,2,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1156060500,서울특별시,영등포구,문래동,2026-01,25000.0,33950.07,-26.36,-8950.07,,53048.43,,,1.0,True,2026-05,33861.88,,,2026-06-17,0,3,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1156063000,서울특별시,영등포구,신길1동,2026-01,40000.0,33950.07,17.82,6049.93,,53048.43,,,0.14,True,2026-05,17671.01,,,2026-06-17,0,5,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1156065000,서울특별시,영등포구,신길3동,2026-01,40000.0,33950.07,17.82,6049.93,,53048.43,,,0.14,True,2026-05,13038.4,,,2026-06-17,0,1,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1156066000,서울특별시,영등포구,신길4동,2026-01,40000.0,33950.07,17.82,6049.93,,53048.43,,,0.14,True,2026-05,6631.28,,,2026-06-17,0,1,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1156067000,서울특별시,영등포구,신길5동,2026-01,40000.0,33950.07,17.82,6049.93,,53048.43,,,0.14,True,2026-05,9423.99,,,2026-06-17,0,1,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1156068000,서울특별시,영등포구,신길6동,2026-01,40000.0,33950.07,17.82,6049.93,,53048.43,,,0.14,True,2026-05,19339.59,,,2026-06-17,0,3,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1156069000,서울특별시,영등포구,신길7동,2026-01,40000.0,33950.07,17.82,6049.93,,53048.43,,,0.14,True,2026-05,18049.33,,,2026-06-17,0,1,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1156061000,서울특별시,영등포구,양평1동,2025-12,22178.2,25429.86,-12.79,-3251.66,36392.65,44824.13,-18.81,-8431.48,100.0,False,2026-05,19803.62,,,2026-06-17,0,7,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1156062000,서울특별시,영등포구,양평2동,2025-12,24752.73,25429.86,-2.66,-677.13,39042.53,44824.13,-12.9,-5781.6,131.0,False,2026-05,25438.85,,,2026-06-17,0,8,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1156054000,서울특별시,영등포구,여의동,2025-12,49185.98,25429.86,93.42,23756.12,63897.81,44824.13,42.55,19073.68,149.0,False,2026-05,95802.56,,,2026-06-17,0,57,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1156053500,서울특별시,영등포구,영등포동,2025-12,18605.39,25429.86,-26.84,-6824.47,36645.12,44824.13,-18.25,-8179.01,416.0,False,2026-05,54705.26,,,2026-06-17,0,94,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1156051500,서울특별시,영등포구,영등포본동,2026-01,40000.0,33950.07,17.82,6049.93,,53048.43,,,0.14,True,2026-05,17503.5,,,2026-06-17,0,3,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1117053000,서울특별시,용산구,남영동,2025-12,26235.0,25429.86,3.17,805.14,38046.5,44824.13,-15.12,-6777.63,19.0,False,2026-05,16799.56,,,2026-06-17,0,12,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1117070000,서울특별시,용산구,보광동,2025-12,27118.18,25429.86,6.64,1688.32,45600.0,44824.13,1.73,775.87,11.0,False,2026-05,6645.74,,,2026-06-17,0,4,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1117069000,서울특별시,용산구,서빙고동,2025-12,32969.7,25429.86,29.65,7539.84,43633.33,44824.13,-2.66,-1190.8,33.0,False,2026-05,15284.97,,,2026-06-17,0,1,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1117059000,서울특별시,용산구,용문동,2025-12,29334.88,25429.86,15.36,3905.02,41245.23,44824.13,-7.98,-3578.9,40.0,False,2026-05,7090.61,,,2026-06-17,0,1,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1117052000,서울특별시,용산구,용산2가동,2025-12,8751.61,25429.86,-65.59,-16678.25,18111.11,44824.13,-59.6,-26713.02,31.0,False,2026-05,12202.46,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1117056000,서울특별시,용산구,원효로1동,2025-12,30884.87,25429.86,21.45,5455.01,50843.17,44824.13,13.43,6019.04,146.0,False,2026-05,18379.95,,,2026-06-17,0,9,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1117057000,서울특별시,용산구,원효로2동,2025-12,31934.48,25429.86,25.58,6504.62,35273.17,44824.13,-21.31,-9550.96,58.0,False,2026-05,14069.83,,,2026-06-17,0,3,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1117063000,서울특별시,용산구,이촌1동,2025-12,60218.22,25429.86,136.8,34788.36,71242.14,44824.13,58.94,26418.01,53.5,False,2026-05,25351.53,,,2026-06-17,0,3,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1117064000,서울특별시,용산구,이촌2동,2025-12,60218.22,25429.86,136.8,34788.36,71242.14,44824.13,58.94,26418.01,53.5,False,2026-05,7755.88,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1117065000,서울특별시,용산구,이태원1동,2025-12,17714.72,25429.86,-30.34,-7715.14,30249.85,44824.13,-32.51,-14574.28,35.5,False,2026-05,11372.26,,,2026-06-17,0,16,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1117066000,서울특별시,용산구,이태원2동,2025-12,17714.72,25429.86,-30.34,-7715.14,30249.85,44824.13,-32.51,-14574.28,35.5,False,2026-05,10932.31,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1117055500,서울특별시,용산구,청파동,2025-12,11271.93,25429.86,-55.67,-14157.93,23905.54,44824.13,-46.67,-20918.59,107.0,False,2026-05,23001.79,,,2026-06-17,0,3,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1117062500,서울특별시,용산구,한강로동,2025-12,47832.69,25429.86,88.1,22402.83,83209.44,44824.13,85.64,38385.31,128.0,False,2026-05,53257.86,,,2026-06-17,0,10,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1117068500,서울특별시,용산구,한남동,2025-12,56385.36,25429.86,121.73,30955.5,127372.25,44824.13,184.16,82548.12,44.0,False,2026-05,28331.31,,,2026-06-17,0,19,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1117058000,서울특별시,용산구,효창동,2025-12,29608.38,25429.86,16.43,4178.52,50841.8,44824.13,13.43,6017.67,56.0,False,2026-05,10430.69,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1117051000,서울특별시,용산구,후암동,2025-12,17934.51,25429.86,-29.47,-7495.35,25515.72,44824.13,-43.08,-19308.41,76.0,False,2026-05,12378.6,,,2026-06-17,0,0,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1138055100,서울특별시,은평구,갈현1동,2025-12,10587.5,25429.86,-58.37,-14842.36,20205.52,44824.13,-54.92,-24618.61,42.0,False,2026-05,17089.42,,,2026-06-17,0,25,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1138055200,서울특별시,은평구,갈현2동,2025-12,10587.5,25429.86,-58.37,-14842.36,20205.52,44824.13,-54.92,-24618.61,42.0,False,2026-05,21043.07,,,2026-06-17,0,10,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1138056000,서울특별시,은평구,구산동,2025-12,10097.44,25429.86,-60.29,-15332.42,22967.11,44824.13,-48.76,-21857.02,66.0,False,2026-05,24625.36,,,2026-06-17,0,1,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1138051000,서울특별시,은평구,녹번동,2025-12,16069.41,25429.86,-36.81,-9360.45,38214.02,44824.13,-14.75,-6610.11,175.0,False,2026-05,29050.85,,,2026-06-17,0,13,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
1138057000,서울특별시,은평구,대조동,2025-12,10741.57,25429.86,-57.76,-14688.29,20214.82,44824.13,-54.9,-24609.31,126.0,False,2026-05,54051.87,,,2026-06-17,0,39,,,좌표공간조인,"서울시 단란주점영업 인허가 정보, 서울시 유흥주점영업 인허가 정보",True,True,True
